no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
COL21A1,0.000157799,0.115836114,0.193509521,0.740319441,3.425274045,0.00061418,TRUE,FALSE,,,COX4I1,0.000583212,0.196287563,0.128237176,-0.614154203,-2.362745717,0.018140112,TRUE,FALSE,,,SNX3,0.000645781,0.169606028,0.087256069,0.958860056,5.091258566,3.56E-07,TRUE,TRUE
PLCE1,0.000157799,0.111514554,0.210511957,0.916670167,4.613874741,3.95E-06,TRUE,TRUE,,,VDAC3,0.000632844,0.177401051,0.122471485,-0.534568678,-2.258116528,0.023938395,TRUE,FALSE,,,CALN1,0.00064635,0.064483025,0.190382314,-1.561908128,-4.028206136,5.62E-05,TRUE,TRUE
CD81,0.000165666,0.425239746,0.575974945,0.437729607,3.070938438,0.002133871,TRUE,FALSE,,,EIF1B,0.000686596,0.061307646,0.024192949,-1.341480392,-3.735071271,0.000187662,TRUE,TRUE,,,UQCR10,0.000659549,0.171945717,0.097001966,0.825867288,4.398677376,1.09E-05,TRUE,TRUE
CTNND2,0.000184942,3.929369751,4.436062667,0.174981815,2.694779921,0.007043514,FALSE,FALSE,,,CNTNAP2,0.000686596,0.254137028,0.188904454,-0.427949877,-4.027654745,5.63E-05,TRUE,TRUE,,,LGALS1,0.00072083,0.086260635,0.042450425,1.022923339,4.202496541,2.64E-05,TRUE,TRUE
MOXD1,0.000211449,0.135244005,0.091605077,-0.562065185,-2.351242951,0.018710813,TRUE,FALSE,,,SNCG,0.000688816,0.051597519,0.018482127,-1.481170883,-3.541069824,0.000398508,TRUE,FALSE,,,PLXDC2,0.000778485,0.431756738,0.265009297,0.70417572,3.768495089,0.000164235,TRUE,TRUE
MERTK,0.000243396,0.540883724,0.426429595,-0.34301092,-2.894720048,0.003794968,TRUE,FALSE,,,TMSB10,0.000729151,0.082058018,0.048830183,-0.748871131,-2.632448098,0.008477197,TRUE,FALSE,,,DCLK1,0.000860961,0.266313032,0.153384093,0.795974159,5.204777761,1.94E-07,TRUE,TRUE
CRYL1,0.000252655,0.163932701,0.119641831,-0.454381777,-3.460286031,0.000539602,TRUE,FALSE,,,ZIC1,0.000778658,0.292257184,0.206012443,-0.504507008,-2.704983521,0.006830778,TRUE,FALSE,,,NEBL,0.000964332,2.833055601,2.414459589,0.230658599,4.154458027,3.26E-05,FALSE,FALSE
CNTNAP2,0.00026726,0.25563151,0.193020879,-0.405308768,-4.348437501,1.37E-05,TRUE,TRUE,,,SPDYE5,0.00083784,0.106388564,0.058739757,-0.856933877,-2.954898128,0.003127723,TRUE,FALSE,,,DDX3Y,0.000997523,0.045291419,0.012628388,1.84256728,0.983559307,0.325332242,TRUE,FALSE
ELAVL1,0.000276571,0.273340782,0.189639162,-0.5274438,-2.573169118,0.010077195,TRUE,FALSE,,,CPE,0.000891009,1.854036726,2.237294672,0.271085463,4.805884332,1.54E-06,TRUE,TRUE,,,RPL21,0.001000525,0.121512878,0.073248404,0.730239988,4.447246888,8.70E-06,TRUE,TRUE
CPE,0.000294888,1.865078198,2.238283074,0.263156384,4.624368009,3.76E-06,TRUE,TRUE,,,ANAPC11,0.000898644,0.069551114,0.031351456,-1.149541194,-2.636511128,0.008376345,TRUE,FALSE,,,BAIAP3,0.001094035,0.129759071,0.072719385,0.835423485,3.098290857,0.001946403,TRUE,FALSE
PTN,0.000332397,0.910897542,0.771406731,-0.239797054,-2.956374289,0.003112791,FALSE,FALSE,,,LRRC7,0.00093756,0.110415066,0.061746165,-0.838515588,-3.268438441,0.001081427,TRUE,FALSE,,,PLCB1,0.001094035,0.83853504,1.168568731,-0.478799614,-4.555650595,5.22E-06,TRUE,TRUE
FRMD4A,0.000332397,0.517933902,0.412179393,-0.329495618,-3.544304367,0.000393651,TRUE,TRUE,,,NPNT,0.001021734,0.006080147,0.02560489,2.074241368,3.72145861,0.000198075,TRUE,TRUE,,,NLGN1,0.001238275,0.142380757,0.076430215,0.89753918,4.275902946,1.90E-05,TRUE,TRUE
GRID1,0.000332397,0.431012054,0.344755092,-0.322156357,-3.315101437,0.000916099,TRUE,FALSE,,,ACSS1,0.001080527,0.813677895,0.672071509,-0.275843053,-2.566027892,0.010287056,TRUE,FALSE,,,MYEOV2,0.001304106,0.226151667,0.137837884,0.714318166,4.684973828,2.80E-06,TRUE,TRUE
IL1RAPL1,0.00033596,0.134609234,0.089690858,-0.585744536,-3.858476128,0.000114096,TRUE,TRUE,,,CCDC24,0.001108904,0.101965673,0.056137049,-0.861058398,-3.561078871,0.000369334,TRUE,FALSE,,,ATP5E,0.001366525,0.205332587,0.124762334,0.718780157,4.27142886,1.94E-05,TRUE,TRUE
AEBP1,0.00036006,0.184947183,0.308665055,0.738928832,3.368351432,0.000756191,TRUE,FALSE,,,ASAP2,0.001108904,0.354665186,0.302907412,-0.227580842,-2.382013707,0.017218257,FALSE,FALSE,,,NGFRAP1,0.00139367,0.171974292,0.095050186,0.855431558,2.839706037,0.004515512,TRUE,FALSE
GRM7,0.000370671,0.141551324,0.092382518,-0.615633467,-2.141637101,0.032222696,TRUE,FALSE,,,PEX5L,0.0011126,0.12348392,0.079219818,-0.640389898,-4.1557281,3.24E-05,TRUE,TRUE,,,NPIPB15,0.00139367,0.019523578,0.006579211,1.569230966,NA,NA,TRUE,FALSE
GPRC5B,0.000370671,0.599117457,0.788613764,0.396480019,4.807072345,1.53E-06,TRUE,TRUE,,,SDC4,0.001122619,0.399838286,0.577121626,0.52945877,2.520607182,0.011715255,TRUE,FALSE,,,CFL1,0.001401492,0.164516414,0.086192424,0.932598562,4.265711352,1.99E-05,TRUE,TRUE
PHACTR3,0.00037726,0.797119277,0.674169707,-0.241683814,-2.504084861,0.012276858,FALSE,FALSE,,,ACTG1,0.001186807,0.349692934,0.285297721,-0.293620426,-2.281871914,0.022496903,TRUE,FALSE,,,PARK7,0.001404983,0.109781087,0.053076386,1.048487487,3.74497544,0.000180411,TRUE,TRUE
AP000304.12,0.000421939,0.190634659,0.127912951,-0.575648093,-2.465794524,0.013670973,TRUE,FALSE,,,UCHL1,0.001276948,0.117953811,0.064021998,-0.881582411,-2.24163946,0.024984684,TRUE,FALSE,,,UBB,0.001412822,0.210914422,0.127501821,0.7261399,5.318485555,1.05E-07,TRUE,TRUE
FAM229B,0.000448801,0.050764017,0.031123894,-0.705783673,-3.619479379,0.000295196,TRUE,TRUE,,,FAM151A,0.00133307,0.033217865,0.008294577,-2.001718998,-3.09691219,0.001955478,TRUE,FALSE,,,ATPIF1,0.001429496,0.128034473,0.058138846,1.138957953,3.824918801,0.000130815,TRUE,TRUE
PDCD6IP,0.000451529,0.193310032,0.138777283,-0.478145085,-3.189049187,0.001427416,TRUE,FALSE,,,SLC25A5,0.001355043,0.072665466,0.040315359,-0.849940316,-3.083810905,0.002043674,TRUE,FALSE,,,RPL19,0.001431662,0.172958312,0.108160084,0.677256165,2.9730995,0.002948089,TRUE,FALSE
ITPR2,0.000451529,1.298965737,1.132699698,-0.197597953,-2.700395534,0.006925708,FALSE,FALSE,,,PBX1,0.001368256,0.777573159,0.630442249,-0.302614198,-1.987699071,0.046844982,TRUE,FALSE,,,MLLT11,0.001588224,0.039545545,0.019698327,1.005442077,2.387487218,0.016963993,TRUE,FALSE
EPHB1,0.000519336,0.539037609,0.435751828,-0.306879217,-2.552729969,0.010688232,TRUE,FALSE,,,EPHB1,0.00140251,0.535845221,0.432922272,-0.307708317,-2.931605794,0.003372145,TRUE,FALSE,,,DUSP1,0.001622456,0.084210112,0.03077133,1.452406702,3.152292214,0.001619941,TRUE,TRUE
BCL2L14,0.000524254,0.072071796,0.043783472,-0.719048432,-3.012231707,0.002593346,TRUE,FALSE,,,NAIP,0.00140251,0.245227212,0.199800286,-0.295560428,-1.996786313,0.045848401,TRUE,FALSE,,,NDUFB7,0.001716287,0.100915526,0.046536006,1.116728855,3.527276088,0.000419859,TRUE,TRUE
RORB,0.000551179,0.721708509,0.604407316,-0.255895142,-3.463738302,0.000532725,TRUE,FALSE,,,BRWD3,0.00140251,0.102066646,0.055287055,-0.884497856,-2.989039059,0.002798564,TRUE,FALSE,,,CXCR4,0.001721646,0.032903532,0.009682174,1.764839584,4.049597581,5.13E-05,TRUE,TRUE
NPNT,0.000586602,0.006114071,0.025624493,2.067318172,4.043980874,5.26E-05,TRUE,TRUE,,,GRM7,0.00149157,0.140713668,0.092290871,-0.608502608,-1.58960188,0.111924573,TRUE,FALSE,,,RPL27,0.001721646,0.115405783,0.058440218,0.981682045,4.424614413,9.66E-06,TRUE,TRUE
PDXDC1,0.000604987,0.422505501,0.33894292,-0.317927789,-2.805084483,0.005030339,TRUE,FALSE,,,PDE5A,0.001611719,0.230542796,0.186267111,-0.30766162,-1.288645447,0.197521376,TRUE,FALSE,,,ATP5G2,0.001994044,0.154269294,0.086425981,0.835913943,3.639828954,0.000272819,TRUE,TRUE
TRPM3,0.000607792,1.974702196,2.369954286,0.263224134,2.208364247,0.027218892,TRUE,FALSE,,,UST,0.001611719,0.205606189,0.1581586,-0.378511685,-3.497570474,0.000469517,TRUE,FALSE,,,TUBA1B,0.002058627,0.171663495,0.120250147,0.513544616,3.910725636,9.20E-05,TRUE,TRUE
SPDYE5,0.000648279,0.107020768,0.061027827,-0.810351655,-2.855104946,0.004302261,TRUE,FALSE,,,GRIA2,0.001658414,0.730753146,0.630281205,-0.213388493,-3.602044984,0.000315724,FALSE,FALSE,,,ALDOA,0.00220543,0.26735647,0.183348494,0.544176176,5.030969478,4.88E-07,TRUE,TRUE
GAPVD1,0.000648279,0.149173442,0.096007402,-0.635773176,-3.366807697,0.000760437,TRUE,FALSE,,,NR2F1,0.001659479,0.133951574,0.221792949,0.727501962,3.95088847,7.79E-05,TRUE,TRUE,,,GABARAPL2,0.002218781,0.115864049,0.069827848,0.730558561,4.144431692,3.41E-05,TRUE,TRUE
CPSF6,0.000648279,0.127422408,0.09293384,-0.455343086,-3.268315886,0.001081895,TRUE,FALSE,,,CABLES1,0.00168365,1.223118961,1.040601397,-0.233147178,-2.088628672,0.036741162,FALSE,FALSE,,,HLA-C,0.002418956,0.093928898,0.053756918,0.805118656,3.584657492,0.000337521,TRUE,TRUE
FGF14,0.000666727,0.203618049,0.165829582,-0.296164057,-3.250163801,0.001153386,TRUE,FALSE,,,XRRA1,0.001714361,0.174950908,0.124718734,-0.488271963,-3.013858073,0.002579484,TRUE,FALSE,,,RALGAPA2,0.00272353,0.245099806,0.399479589,-0.704752447,-5.593919949,2.22E-08,TRUE,TRUE
RP11-156P1.2,0.000666727,0.066303254,0.029296191,-1.178366598,-4.134239598,3.56E-05,TRUE,TRUE,,,QDPR,0.001914111,0.06648816,0.038184045,-0.800127528,-3.807347765,0.000140465,TRUE,TRUE,,,C4orf48,0.002740612,0.068367863,0.03723446,0.876679917,3.529158133,0.000416884,TRUE,TRUE
ARHGEF26,0.000673974,0.557481348,0.450312904,-0.307995717,-2.661870177,0.007770784,TRUE,FALSE,,,ZNF423,0.001914111,0.252844207,0.191898348,-0.397906431,-3.352559344,0.000800681,TRUE,FALSE,,,LPP,0.00275698,1.280380648,1.048243356,0.288599091,3.456516209,0.000547206,TRUE,TRUE
ALDH1A1,0.000673974,0.293887997,0.225454363,-0.382431011,-3.225589944,0.001257133,TRUE,FALSE,,,ADCY2,0.00195606,1.956363977,2.355299776,0.267735889,3.130228853,0.001746702,TRUE,FALSE,,,RASGEF1B,0.002770471,1.175515708,1.467323271,-0.319892935,-1.605040363,0.108484922,TRUE,FALSE
GRAMD3,0.000746203,1.10567669,1.387062568,0.327103278,5.467188712,4.57E-08,TRUE,TRUE,,,PLEC,0.002067594,0.265801636,0.385114932,0.534939074,4.553921842,5.27E-06,TRUE,TRUE,,,HOOK2,0.002770471,0.222122977,0.145402492,0.611306643,2.740404861,0.006136354,TRUE,FALSE
GNPTAB,0.0007515,0.141016244,0.074766741,-0.915392804,-3.107893073,0.001884262,TRUE,FALSE,,,CADM2,0.002109965,4.078838768,4.643476971,0.187047,1.906979137,0.056523289,FALSE,FALSE,,,S100B,0.002770471,0.326407455,0.242731827,0.427310718,4.627446484,3.70E-06,TRUE,TRUE
ADAMTSL3,0.000815972,0.048392239,0.088677229,0.873788004,3.852530764,0.000116903,TRUE,TRUE,,,IFI6,0.002153707,0.069849119,0.025447345,-1.456726762,-0.91375907,0.360843458,TRUE,FALSE,,,DPP6,0.002799891,0.448934495,0.325330265,0.464599914,2.801632531,0.005084475,TRUE,FALSE
CSRP1,0.000856145,0.326483327,0.448034295,0.456599852,6.208243802,5.36E-10,TRUE,TRUE,,,IFI44L,0.002170142,0.076510013,0.020247136,-1.917930722,-0.350301374,0.726112535,TRUE,FALSE,,,HSPH1,0.002799891,0.128393486,0.066924672,0.939961937,4.268815366,1.97E-05,TRUE,TRUE
PIK3C2A,0.000956093,0.497436506,0.40949886,-0.280652953,-3.042814864,0.002343765,TRUE,FALSE,,,SCG5,0.002170142,0.042703401,0.014773647,-1.531324978,-2.656631703,0.007892562,TRUE,FALSE,,,ID3,0.002914011,0.208707853,0.099725104,1.065456256,3.796893635,0.000146521,TRUE,TRUE
TMCC1,0.000976961,0.391255376,0.319094126,-0.294128523,-2.64251688,0.008229236,TRUE,FALSE,,,MRPL20,0.002257281,0.084331232,0.058004745,-0.539896114,-2.524263221,0.011594108,TRUE,FALSE,,,MERTK,0.002914011,0.306635236,0.463413289,-0.595775927,-4.620027315,3.84E-06,TRUE,TRUE
WRN,0.000991343,0.215285144,0.17256844,-0.319080126,-3.096862122,0.001955808,TRUE,FALSE,,,S100A1,0.002379713,0.130844602,0.086148953,-0.602949229,-2.591253499,0.009562702,TRUE,FALSE,,,FEZ1,0.002914011,0.201231981,0.096264653,1.063781542,3.48125156,0.000499077,TRUE,TRUE
SON,0.000991343,0.808804861,1.040653161,0.36362574,2.119840061,0.034019536,TRUE,FALSE,,,CADPS,0.002379713,0.175989342,0.118110604,-0.575349561,-2.775627029,0.005509537,TRUE,FALSE,,,HEPN1,0.002941016,0.450315457,0.320490559,0.490654139,4.376297299,1.21E-05,TRUE,TRUE
LRRC16A,0.001012445,1.479147022,1.295526685,-0.191226726,-2.243368058,0.02487309,FALSE,FALSE,,,AEBP1,0.002379713,0.183870727,0.29093055,0.661982985,2.705039105,0.006829635,TRUE,FALSE,,,TCEB2,0.003009159,0.113019421,0.056856089,0.991183948,3.814197262,0.000136626,TRUE,TRUE
TMBIM6,0.001012445,0.410061596,0.547930564,0.418152445,5.275969459,1.32E-07,TRUE,TRUE,,,VPS8,0.002456788,0.213797599,0.1513327,-0.49852189,-3.038647749,0.002376425,TRUE,FALSE,,,HMGN3,0.003284005,0.444571511,0.335879895,0.404470058,2.502036251,0.012348128,TRUE,FALSE
SMTN,0.001068193,0.084495339,0.155243362,0.877587922,3.16984348,0.001525211,TRUE,FALSE,,,NPM1,0.002456788,0.045113025,0.017994031,-1.326025596,-4.230157647,2.34E-05,TRUE,TRUE,,,C10orf11,0.003732832,0.56306844,0.357325053,0.656073222,3.565709889,0.000362873,TRUE,TRUE
CCDC24,0.001213961,0.102563507,0.059663427,-0.781598741,-2.741659383,0.00611297,TRUE,FALSE,,,ATF6B,0.002456788,0.173354571,0.134101207,-0.370403658,-2.684124606,0.007272,TRUE,FALSE,,,SPARCL1,0.003752435,2.27243574,2.68971506,-0.243213848,-2.633674698,0.008446637,FALSE,FALSE
ZNF423,0.001255257,0.254328173,0.201167517,-0.338293917,-3.534658501,0.000408302,TRUE,TRUE,,,SMTN,0.00247756,0.083993985,0.157949597,0.911106339,3.741494524,0.000182929,TRUE,TRUE,,,CLU,0.003854953,3.141911457,2.509647391,0.324157846,5.292091904,1.21E-07,TRUE,TRUE
MRAS,0.001281579,0.362810709,0.522656917,0.5266472,3.528821274,0.000417415,TRUE,TRUE,,,VIMP,0.00249568,0.093849353,0.061268447,-0.615202525,-2.605928229,0.009162566,TRUE,FALSE,,,DOCK4,0.0040199,1.884999383,2.250613972,-0.255754574,-5.258067602,1.46E-07,TRUE,TRUE
SORCS2,0.001281579,0.410708931,0.339279273,-0.275643021,-3.21319687,0.001312663,TRUE,FALSE,,,SLMAP,0.002560087,0.284148163,0.23027436,-0.303289603,-3.000384969,0.002696386,TRUE,FALSE,,,NDUFS8,0.0040199,0.100653499,0.03999771,1.331408012,3.675325017,0.000237547,TRUE,TRUE
PIP4K2A,0.001330084,0.231819045,0.186107758,-0.316860903,-3.859372439,0.000113679,TRUE,TRUE,,,NKAIN3,0.002560087,2.13586808,1.877889548,-0.185710332,-3.771049155,0.000162563,FALSE,FALSE,,,ZMAT1,0.004091795,0.410857968,0.572962351,-0.479800596,-4.626438741,3.72E-06,TRUE,TRUE
LRRC7,0.001378733,0.11107774,0.061935411,-0.842733327,-3.752035411,0.000175405,TRUE,TRUE,,,SORCS2,0.002623703,0.40827043,0.335202067,-0.284494036,-2.756576729,0.005840991,TRUE,FALSE,,,MRPS6,0.004253084,0.255772699,0.127554301,1.003750733,4.406452742,1.05E-05,TRUE,TRUE
AHNAK,0.001450252,0.170748251,0.248025679,0.538618692,5.897910694,3.68E-09,TRUE,TRUE,,,PRKAR1A,0.002682336,0.091827737,0.068420583,-0.424499581,-3.177870119,0.001483612,TRUE,FALSE,,,RPS4X,0.00434482,0.116419445,0.071754814,0.698184523,3.89406541,9.86E-05,TRUE,TRUE
HP1BP3,0.001452889,0.210253067,0.311840114,0.56867968,5.083431362,3.71E-07,TRUE,TRUE,,,TXNRD1,0.002721466,0.216335635,0.145214883,-0.575082002,-2.849709846,0.004375913,TRUE,FALSE,,,SOX2,0.004536036,0.470786455,0.352210244,0.41863594,2.388816382,0.016902748,TRUE,FALSE
WIF1,0.001481921,0.511870442,0.399912967,-0.356092638,-0.8331771,0.404744856,TRUE,FALSE,,,JARID2,0.002749881,0.608084315,0.506081609,-0.264901329,-3.427741469,0.000608625,TRUE,FALSE,,,HINT1,0.004536036,0.095211022,0.052989228,0.845429474,3.595371478,0.000323929,TRUE,TRUE
FNBP1,0.001529218,1.064365896,0.925774454,-0.201261531,-2.927548694,0.003416456,FALSE,FALSE,,,SCAF8,0.002749881,0.205608874,0.169411123,-0.279373929,-2.295550266,0.021701609,TRUE,FALSE,,,SELM,0.004671973,0.121131945,0.060751661,0.995583631,3.275167122,0.001055995,TRUE,TRUE
C10orf11,0.001551929,0.266120247,0.429709258,0.691282584,2.744240847,0.006065102,TRUE,FALSE,,,IDH3A,0.002749881,0.083425208,0.051255779,-0.702768718,-3.150321282,0.00163091,TRUE,FALSE,,,AURKAIP1,0.004705034,0.068157169,0.03504093,0.959824357,3.030852541,0.002438643,TRUE,FALSE
IDH3A,0.001551929,0.083922036,0.054508937,-0.622556909,-3.297017281,0.000977175,TRUE,FALSE,,,HTATSF1,0.002773342,0.025984325,0.007868007,-1.723571416,-3.256303974,0.001128728,TRUE,FALSE,,,ATP1B3,0.005169177,0.187259307,0.094508091,0.986527667,3.233773362,0.001221664,TRUE,TRUE
FGL1,0.001611291,0.088540997,0.059209522,-0.58051642,-2.931137545,0.003377232,TRUE,FALSE,,,PREPL,0.002936645,0.193991237,0.138221795,-0.489006359,-2.644238977,0.008187483,TRUE,FALSE,,,ATP5L,0.005169177,0.126959619,0.080494675,0.657404457,3.878595945,0.000105061,TRUE,TRUE
NKAIN3,0.001611291,2.148554657,1.898589957,-0.178438121,-1.936309842,0.052829764,FALSE,FALSE,,,AHNAK,0.002936645,0.169751559,0.246517519,0.538265359,4.431216826,9.37E-06,TRUE,TRUE,,,DDIT4,0.005169177,0.34183571,0.219141818,0.641438303,4.446277357,8.74E-06,TRUE,TRUE
NPAS2,0.001612791,0.31148264,0.451040827,0.534106269,3.56710737,0.000360944,TRUE,TRUE,,,HINT1,0.002995598,0.095510889,0.054012553,-0.822370482,-3.366529708,0.000761204,TRUE,FALSE,,,DSCAM,0.005169177,0.14976434,0.058464909,1.35705127,3.718203826,0.000200644,TRUE,TRUE
CDH20,0.001631201,2.699015661,3.135752788,0.216378479,2.51122359,0.012031347,FALSE,FALSE,,,TAGLN3,0.003065881,0.037728126,0.019672209,-0.939481481,-3.042379968,0.002347154,TRUE,FALSE,,,ATP5EP2,0.005325091,0.070472277,0.031718937,1.151711415,3.810142034,0.000138887,TRUE,TRUE
RALGAPA2,0.001740608,0.460007512,0.361681759,-0.346936584,-4.527955794,5.96E-06,TRUE,TRUE,,,RP11-156P1.2,0.00311202,0.065916664,0.027526867,-1.259802841,-3.598764517,0.000319733,TRUE,FALSE,,,IL17RB,0.005441937,0.345260415,0.222452607,0.634186925,1.941838912,0.052156605,TRUE,FALSE
RPL13,0.001862737,0.190775647,0.140907056,-0.437133158,-2.101982105,0.035554843,TRUE,FALSE,,,SYN2,0.003143776,0.046302778,0.025355286,-0.868812183,-3.422527439,0.000620418,TRUE,FALSE,,,SAT2,0.005589048,0.256141152,0.169169048,0.598473425,2.082066064,0.037336436,TRUE,FALSE
TPT1,0.001864638,0.118008868,0.179787132,0.607394493,2.794313921,0.005200996,TRUE,FALSE,,,DDIT4,0.003178835,0.303059965,0.223271081,-0.440806885,-1.225857191,0.220252421,TRUE,FALSE,,,CPEB1,0.005887072,0.069028451,0.02782171,1.31097999,3.843735863,0.000121175,TRUE,TRUE
PCDH9,0.001864638,8.487414892,8.03267393,-0.079444888,-2.609469489,0.009068273,FALSE,FALSE,,,FAM153C,0.003260919,0.035841925,0.020229552,-0.825183735,-2.839940011,0.004512202,TRUE,FALSE,,,SON,0.005981536,0.789603353,1.113023725,-0.495284325,-2.800987456,0.00509465,TRUE,FALSE
GPS2,0.001915474,0.012713928,0.043609277,1.778225269,3.839614814,0.000123227,TRUE,TRUE,,,POLE2,0.003295584,0.067208544,0.034047161,-0.981110128,-3.146204295,0.001654044,TRUE,FALSE,,,HSPA8,0.005990051,0.198853047,0.101790026,0.966106463,4.11603381,3.85E-05,TRUE,TRUE
NEMF,0.001940507,0.272064224,0.232356639,-0.227606388,-3.171397817,0.001517072,FALSE,FALSE,,,SLC25A26,0.003320336,0.171118967,0.114066442,-0.585125259,-3.121137899,0.001801537,TRUE,FALSE,,,CHGA,0.006060572,0.040720122,0.019241212,1.081542222,2.469979229,0.01351209,TRUE,FALSE
RHPN1,0.001995071,0.119805098,0.203259414,0.762632878,3.610303131,0.000305839,TRUE,TRUE,,,ZCCHC7,0.003320336,0.409796935,0.335750805,-0.287518333,-3.098993841,0.001941791,TRUE,FALSE,,,COX7B,0.006468296,0.121260736,0.073032506,0.731501851,3.932995192,8.39E-05,TRUE,TRUE
PDE3B,0.001995071,0.447168887,0.383327018,-0.222244122,-3.245869794,0.001170924,FALSE,FALSE,,,PHACTR3,0.003320336,0.792419996,0.69315489,-0.193087518,-1.816137653,0.069349259,FALSE,FALSE,,,MCFD2,0.006809319,0.111995604,0.063854051,0.810592065,3.123168353,0.001789154,TRUE,FALSE
NTM,0.002264416,6.059620331,5.776182154,-0.069111165,-2.526103381,0.011533554,FALSE,FALSE,,,FBXO2,0.003404057,0.15948717,0.113768132,-0.487343868,-2.587010626,0.009681261,TRUE,FALSE,,,ADGRG1,0.006925341,0.452383454,0.663703348,-0.552992389,-4.652756471,3.28E-06,TRUE,TRUE
KATNAL2,0.0024151,0.233625032,0.193623703,-0.270939284,-2.636033448,0.008388146,TRUE,FALSE,,,CRYL1,0.003404057,0.162974073,0.123130956,-0.404448961,-2.51828424,0.011792811,TRUE,FALSE,,,RPL4,0.007217478,0.081728493,0.051105004,0.677374579,3.892227581,9.93E-05,TRUE,TRUE
HTATSF1,0.002509151,0.026135765,0.009708517,-1.428702525,-3.63405358,0.000279003,TRUE,TRUE,,,SEPT11,0.003420274,0.194715471,0.135891896,-0.5189081,-3.54666447,0.000390141,TRUE,FALSE,,,HES1,0.007297009,0.26828191,0.178950194,0.584191669,0.772733293,0.439680239,TRUE,FALSE
SLC25A26,0.002679917,0.172128382,0.120896271,-0.509715254,-2.92988125,0.003390916,TRUE,FALSE,,,ITGA9,0.003464129,0.162554245,0.105452356,-0.624329905,-2.687267981,0.007203913,TRUE,FALSE,,,ZFP36L1,0.00771648,0.875364202,0.608040519,0.525715921,2.471312424,0.013461815,TRUE,FALSE
SNED1,0.002753019,0.153638959,0.248194515,0.691927137,3.087806181,0.002016399,TRUE,FALSE,,,GLUD1,0.003464129,0.856355844,0.740204068,-0.210287344,-1.333791606,0.182272163,FALSE,FALSE,,,ARHGAP24,0.007717732,0.797915073,1.059715215,-0.409369507,-4.39968255,1.08E-05,TRUE,TRUE
DDX17,0.002786005,0.91998819,1.131796026,0.29892673,5.243206623,1.58E-07,TRUE,TRUE,,,B2M,0.003464129,0.149469853,0.094824369,-0.656524762,-3.555593449,0.000377127,TRUE,FALSE,,,CCDC6,0.007717732,0.1933106,0.123781271,0.643127704,2.754489725,0.005878374,TRUE,FALSE
FAM153C,0.002921316,0.036051361,0.02028793,-0.829432068,-3.058445811,0.002224883,TRUE,FALSE,,,SLC17A5,0.003588327,0.083670044,0.056488793,-0.566746513,-2.964231118,0.003034403,TRUE,FALSE,,,NLGN4Y,0.007717732,0.158717619,0.111300121,0.512007121,0.806651413,0.419867344,TRUE,FALSE
C1orf61,0.003025582,0.909478036,0.805987219,-0.174281835,-1.240931327,0.214631119,FALSE,FALSE,,,C1orf61,0.003617069,0.904055884,0.814067886,-0.151262848,-2.195822313,0.028104664,FALSE,FALSE,,,ACTB,0.007898396,0.360510169,0.242196668,0.573860933,4.326289856,1.52E-05,TRUE,TRUE
NRD1,0.003084991,0.287879172,0.225607179,-0.351650438,-2.769150311,0.00562027,TRUE,FALSE,,,CBFA2T2,0.003733685,0.436909035,0.366827709,-0.252230323,-2.565877856,0.010291506,TRUE,FALSE,,,AGL,0.008090932,0.173794421,0.118027451,0.558259332,3.223165057,0.001267825,TRUE,TRUE
CLASP2,0.003146772,0.916869528,0.809855316,-0.179052262,-3.001829146,0.002683627,FALSE,FALSE,,,PTN,0.003795964,0.905476747,0.783427466,-0.208877884,-2.701136781,0.006910291,FALSE,FALSE,,,PDGFRB,0.008090932,0.46224228,0.332189935,0.476640864,3.616757233,0.000298317,TRUE,TRUE
PLEKHA5,0.003146772,0.344622469,0.497918703,0.530893442,4.59833701,4.26E-06,TRUE,TRUE,,,MOXD1,0.003833942,0.134442506,0.094459951,-0.509214642,-2.077023227,0.037799416,TRUE,FALSE,,,ANAPC11,0.008090932,0.068546053,0.030768469,1.155620944,2.695747143,0.007023096,TRUE,FALSE
PBX1,0.003156823,0.782151958,0.654525921,-0.256998597,-1.444206011,0.148681034,TRUE,FALSE,,,ARGLU1,0.003894626,0.44352913,0.367549361,-0.271090849,-3.219010862,0.001286336,TRUE,FALSE,,,MRPL20,0.008373494,0.088939866,0.05697885,0.642403744,3.416510158,0.000634293,TRUE,TRUE
MGST1,0.003169522,0.835164074,0.720928472,-0.212203527,-1.249335447,0.211542408,FALSE,FALSE,,,SNED1,0.003970164,0.15277259,0.251249329,0.717734019,3.073110826,0.002118398,TRUE,FALSE,,,RPL15,0.008540586,0.116609147,0.068470831,0.768119524,3.263699056,0.001099679,TRUE,TRUE
